c0,c1,s0,s1,r
15,14,32114078,31553695,0.686513499163162
6,22,90519319,37902263,0.682524597540482
19,2,47431611,141425584,0.705820250365814
4,10,87139025,126317988,0.897113464457243
7,16,2211500,32652739,0.838620742916179
1,7,210802750,102260515,0.875082452645533
8,5,22639564,77645742,0.856496979339015
5,1,34590743,12465883,0.747829813273032
12,5,133497933,1434532,0.653170144433551
21,9,45321237,140453478,0.780471255510004
12,8,95467536,38584435,0.945585935922365
12,7,125801072,81822260,0.631813005652655
18,8,44450068,27749166,0.729006852675353
7,11,3940272,122751276,0.681981196819672
20,14,30040931,50854778,0.765638361763353
14,7,20816658,98417493,0.728966509635483
18,13,3878457,85733120,0.675068548535597
5,21,6918908,42684838,0.660842701146699
13,3,41646732,71811037,0.698292102585242
8,3,75573405,45716346,0.899882075757412
4,20,129798385,49376891,0.628637280005405
5,19,140653346,54278870,0.846488144903039
4,17,99184612,79255399,0.671441904713296
5,17,3267386,14643363,0.702592842139681
7,11,139989558,72507375,0.777208876604088
19,2,45148572,237130231,0.765722253219716
9,2,79767281,21114996,0.654985132180969
3,14,126672214,59283907,0.714924430483885
13,10,94596084,77509072,0.901342887741112
10,14,131849598,74643535,0.826981252714303
19,7,12698940,43595190,0.690864410695374
21,11,36074814,2483903,0.758365566050185
12,20,57003660,24480396,0.604840237404844
6,14,33806107,25468902,0.647996382715504
11,11,70583474,63790210,0.782766944548388
13,8,89210610,4318606,0.665810605077911
1,16,63865330,8819620,0.832009620004177
3,21,196695958,18741090,0.909137095884656
13,8,25954481,6406190,0.778632621303507
12,19,51304813,33989965,0.615358478109035
22,16,24688517,55620393,0.765493052888958
21,17,44183974,34490932,0.750455323158646
18,2,13551526,103896648,0.721488494143481
22,13,40031369,114492151,0.8314242283473
2,22,135866696,30668238,0.660275609834883
11,10,132806935,7517745,0.911752708389334
1,16,218417123,12799335,0.692759741754944
3,21,133743556,41507993,0.673425207511074
10,10,25395189,130506233,0.827364410425372
18,2,74477381,2234404,0.630461686707688
5,5,56071607,158923503,0.614703366713614
9,19,128386888,11929351,0.634764865655487
19,5,30494698,176707463,0.831797778703656
14,11,75389159,123136286,0.72217861512216
2,20,175975019,47379516,0.734766465298018
1,6,229306735,156829159,0.601035743802166
7,16,3904605,67932362,0.653245137025479
17,16,4004783,86517411,0.643706068319884
13,16,104749602,6731296,0.886840542654474
14,6,32663186,113293603,0.664105293463838
14,21,93560034,20165861,0.625119619796201
22,16,34253451,54076091,0.603259381498338
20,20,21631945,17693044,0.608978595536402
19,5,15646975,166343995,0.69039070408954
3,19,51528150,39575899,0.803438877894728
17,3,66576295,149073671,0.7139699982703
4,17,119114647,29169371,0.666028499588502
9,18,27654532,2954426,0.646746566906441
16,5,69128854,173301744,0.932679232171782
9,8,124601639,28282145,0.783064405106351
22,21,50912089,34512076,0.62103396159248
3,8,13394256,135544028,0.636302941897557
13,5,54701513,165678541,0.600494583492077
16,11,50589375,118869972,0.602689721833734
5,2,61597290,9174903,0.967589175865266
15,5,28875411,150959933,0.771744955090537
2,14,118582941,22658587,0.722262249828591
12,1,119594837,11670458,0.658963655295832
21,8,31903195,1311580,0.89015038137869
3,1,101292593,39456234,0.912741151523484
2,5,12460635,16491086,0.797937850397008
5,18,159537533,11046612,0.857506678436732
14,19,51060525,31421954,0.716379107739179
14,17,19994363,56888535,0.745127311184749
13,1,24672631,52623990,0.717602526848123
4,9,8488303,132870034,0.69066887128335
2,6,202037604,68550073,0.889526843679144
20,13,13134229,41913542,0.648342356499272
22,5,46674322,117827944,0.686312857193594
17,8,2843571,57360586,0.634333649963113
20,2,43328270,220506030,0.806279100076259
16,6,29316429,75974248,0.913302791744869
15,6,90391587,41562716,0.791025547559469
6,22,82712376,21711884,0.855271987024436
1,18,45696647,13609063,0.695283486016952
11,3,78368723,135820833,0.798255931855982
16,22,31718532,21181513,0.683039985486504
12,3,123291957,13367200,0.709748728022162
14,4,31436712,186514036,0.80653827387498
19,3,23812374,73532846,0.715417326174693
3,19,45804885,17191646,0.825340736272576
2,10,222925032,65389158,0.764335220851524
6,3,34720871,196001448,0.692074705805335
19,21,30617749,18956279,0.803425916279849
11,7,86426147,44112884,0.806534255756873
12,7,40746459,69567058,0.651548554660936
1,15,62754410,52043762,0.658261745622598
3,9,59956091,95480131,0.760415395494465
19,16,462826,80745000,0.67135321793258
20,11,55160070,108454232,0.729445946669137
16,20,83474852,54519239,0.646610195796557
9,10,17698816,35385752,0.926192405523198
9,16,16102062,4852156,0.648294104845167
1,19,155454328,1795022,0.838675831228026
16,7,85929538,138996004,0.798441075528548
17,22,8172034,23867662,0.907618129156515
4,22,6108200,29211760,0.819638968263769
18,18,33476962,75087654,0.81285908376593
5,4,68885197,99758040,0.966734265311421
10,9,104886676,131778548,0.875051414210878
21,12,15653574,5971685,0.812124960047706
14,13,94109864,99150543,0.626541389479081
15,6,31165622,122761917,0.805882665507656
20,11,62751897,120831936,0.605910608495051
6,14,170130700,55249216,0.650133227447498
18,19,9553495,37073100,0.646632177720095
19,22,45005308,40871597,0.7631047004057
10,16,34001517,7213283,0.613190981024243
10,12,122114524,132595066,0.819543394856949
9,22,101187341,50187102,0.69952453846019
21,14,47289098,74081248,0.624417801844131
22,8,44456700,75377283,0.673735055473715
3,18,153733105,20667758,0.701189609617718
3,3,59998871,57905097,0.668668095024067
5,7,55185600,6242560,0.672451112782269
2,16,145686247,89714013,0.610942047420532
17,22,16570449,45841857,0.675434320797023
16,17,3945952,28190712,0.709049215793816
5,15,172112447,41904097,0.691216014850724
2,18,184103785,75714530,0.600240726685639
10,18,53542642,20631233,0.880504689590998
14,7,94212197,32665811,0.929886719561197
8,21,137972218,32134800,0.710542626752181
12,13,122785616,27643908,0.939802600727258
6,6,111976716,315126,0.697529072904527
12,10,40214458,123053732,0.663374578868897
22,13,23477098,31323379,0.734174767803302
20,14,62955798,31881594,0.738156779151851
19,22,34603606,19669478,0.899574717519144
3,12,39038123,83304825,0.652054475921167
17,4,9833632,19470523,0.607406457416935
16,11,34593446,113724240,0.788822041026669
1,8,2758942,15465843,0.82647456793233
18,14,3601446,50013679,0.811310267841937
16,4,89718964,148031065,0.686126374129482
8,5,145763371,42778221,0.855443059250644
13,14,43496339,88131037,0.699557122500241
13,17,36672328,31015745,0.818564646732571
2,12,72675527,27035610,0.694441083934753
4,4,33951442,105032526,0.812768909336704
20,12,17710815,66742985,0.620848591485057
12,15,130411771,100707342,0.648473763977327
22,5,29472041,86882868,0.772929292859783
4,18,63842384,71720193,0.9089765569774
2,21,206593231,30586947,0.62081308633114
8,20,6481090,32399582,0.861330301294724
13,14,21193027,70023879,0.725949869580371
8,21,41664109,38435716,0.917618818478613
5,7,66509924,56094139,0.866552358828331
1,22,205225651,23575360,0.753520092640308
19,12,4876580,32975716,0.844256219452761
21,6,32824357,42512940,0.681449572828827
18,1,8279051,151469389,0.71107258481117
22,19,30959718,58752106,0.72368956504755
3,11,175023667,134033642,0.856746294633833
2,3,111078766,180084489,0.70712943508616
5,13,107417307,33140991,0.624275556467819
14,19,50686918,11043192,0.703001396945345
19,8,53247322,27384470,0.60389877364927
9,2,80192190,4931689,0.870666169109943
16,20,19203981,45762976,0.696622656547002
11,5,131170277,8328257,0.830577445072956
13,10,53610729,36544055,0.680265916031594
17,16,53505917,72541277,0.864700317769532
1,22,36559106,42257956,0.740576352228381
2,16,236719517,22745650,0.913597793694884
16,5,86086010,40630943,0.85277058680897
11,1,36595833,149863737,0.683358216449992
15,21,57750615,43353976,0.86875527535001
16,19,26400320,46041733,0.640375445325899
15,17,40951204,30711614,0.886674967438026
3,18,196657382,20989307,0.847041517448511
17,13,66311657,48032156,0.962065350583242
7,3,99124097,24283086,0.710873267444845
1,17,158440518,33991482,0.696437608346243
10,11,43359921,73586383,0.656524899120865
9,22,140489679,23534314,0.701017505619074
7,9,98415180,37499796,0.922209981950613
2,4,24105519,99586556,0.972583528893864
4,16,174251549,65779752,0.916399590029237
4,12,11583818,60557069,0.724190444329654
17,13,77836191,101323105,0.661947641796891
17,18,9606284,55768289,0.85951783807821
9,7,110287424,98967911,0.672485657845077
12,9,125229420,7866359,0.891915771232762
8,19,54999438,13119303,0.834794602484737
21,10,18191167,128896166,0.926278537790269
5,12,2521913,113963728,0.837889109286677
21,20,46672663,36487190,0.722503931187344
15,12,31284281,76912740,0.718232512893866
4,4,174694196,133729712,0.672522640217408
12,6,64334200,131407699,0.764375418525277
12,12,24223546,93854507,0.82043998074282
11,21,5833081,40676450,0.809211460690665
16,5,87815396,77580167,0.630567966962125
5,21,90683358,47803776,0.72740892135772
7,9,130574335,94954429,0.754148329963981
5,14,173177941,54788486,0.628107067297214
10,22,131638517,29149467,0.681178367451899
18,4,76280377,107135531,0.753614911651741
22,18,26717678,22503548,0.644254229717824
5,3,178704472,27546912,0.766299756306764
2,22,219607848,45401126,0.8316986615965
17,1,55724988,241017136,0.638072570653647
2,10,118343777,32866891,0.672256258941489
12,1,120716397,244051751,0.803198230140237
1,6,3353652,131245299,0.621606727375366
14,13,102782114,95809202,0.913656947908554
16,2,88549432,132902998,0.904100418064455
6,15,33737449,47654104,0.617546467711894
6,5,123064749,9830554,0.684039185594159
10,14,11135663,100703596,0.651168495912957
20,15,61780565,97813687,0.752780214185778
21,4,45753464,7862065,0.703688573550793
16,14,20120107,51293106,0.656092356438366
14,13,20966491,49480910,0.805555707991459
8,2,8827450,67076054,0.61836431580939
17,13,77668003,20812736,0.623068513108892
19,20,10409769,59884753,0.724194947530078
3,4,93856696,100112783,0.724958373793155
3,12,93803909,92191465,0.758098941319855
9,21,133413878,46284578,0.893805362235096
5,9,141580040,74669074,0.760021835811886
4,2,10131112,23835579,0.834355059251079
11,18,72409176,8797823,0.807055015630769
12,7,30865019,138938470,0.685384180369192
18,15,71011727,39824788,0.651532946852226
10,13,66810539,20867336,0.880783740307836
7,12,39393004,26690909,0.668950927848099
21,16,36822472,74679377,0.809583530307091
6,13,33786236,114058669,0.623693353825161
15,11,79825000,122525243,0.620082260449628
1,21,154552490,40681965,0.604223930310741
7,19,123285720,6315417,0.722552901595681
14,21,75833662,38383932,0.693798776593403
4,18,165989595,47070034,0.614304330419343
6,6,88930675,116650988,0.657100121296577
4,11,46377903,117880370,0.736848910360086
22,10,17228977,16822823,0.943140073487447
13,4,112125945,87650818,0.773811387285787
12,11,94645568,72495779,0.793938177572353
5,3,134659541,139342907,0.938960129119364
4,1,4167149,7680676,0.700835547398154
10,19,6292873,10934558,0.625844422268904
9,3,26818418,38760497,0.629433868613492
7,8,25098828,146032730,0.83247651358669
16,19,56922196,54837946,0.829226254903277
20,6,935609,41644334,0.819058770449008
3,21,115483926,18887599,0.760881697557759
14,21,30477116,40489844,0.787274939239354
19,21,12268422,44713906,0.702800394378643
10,19,70224319,17880748,0.635516405243956
4,13,57520715,34391706,0.986031554956666
16,2,72590482,32539670,0.622537568992602
14,19,95178408,11445042,0.856551078529691
16,15,48418600,86775155,0.868625216546977
2,17,118983141,7287182,0.674713318161931
15,2,59772569,24553902,0.807534152018706
3,21,197414115,34469490,0.613013511263702
17,19,9835349,58782219,0.820715527387754
3,6,14467748,129600407,0.911465092407919
11,6,114481866,100016005,0.600948023635594
21,2,36299944,9414439,0.602525297027123
7,8,51408468,41715828,0.613228171208697
1,6,17265432,8412899,0.601173424036732
5,2,175883602,85699130,0.750578639333905
17,19,74050,1395559,0.712609668301467
4,14,129750241,39306423,0.698072352782809
21,9,32708486,132583078,0.733520403101708
1,11,16194956,16068155,0.620234940589002
18,13,29905061,99337459,0.698045959915642
11,1,134079577,181984312,0.607003567491214
13,18,80855662,28620385,0.73048325256564
15,1,70395888,5287072,0.701228220439507
19,13,45347463,103452427,0.779421498327702
3,5,62357959,17815670,0.768991007029366
21,4,37043592,25173478,0.782784529534513
11,5,25019101,16940302,0.800018434173497
15,20,30075744,50693074,0.678410525934621
1,2,232499259,15668945,0.65286554749175
22,14,43079677,103933234,0.619374897426301
6,9,20355786,94350428,0.698441258774123
10,2,84999652,231048019,0.678212545615824
21,18,36319583,56669251,0.674867873800086
20,14,11599083,97463467,0.781842723329176
17,3,13201246,78516066,0.738051943340341
2,8,73459170,1190349,0.8831924471309
18,8,48077139,26057400,0.932407653644255
14,19,25882575,50561457,0.614546813989886
16,18,29519879,56974833,0.786550608841489
15,11,31595899,997841,0.660944735055584
10,12,124906962,132951667,0.704109833361377
9,1,96026515,23232218,0.65887793218518
8,10,142165440,99543870,0.676609547776608
17,5,21123295,77090859,0.611175782944007
15,1,63592294,183204352,0.781042083269813
18,3,48407055,127389316,0.60446613714659
6,14,21699919,82172355,0.697729504260359
6,3,74932804,46620364,0.81555362986138
4,10,83104966,70203037,0.75959878525632
19,5,20115217,156494190,0.66844571568556
8,6,144651478,7137167,0.70496697953218
11,12,65754652,44214432,0.756976540291877
1,18,45781393,6308395,0.799664906183114
19,4,17636125,40701993,0.641088531681144
14,18,100646506,77639119,0.775184352201018
18,6,7796307,143506073,0.833410177251961
19,7,42726309,64335343,0.842188930259017
2,11,213777,117471680,0.61519137275141
4,9,109721889,93090992,0.737247209009055
9,17,72472799,76818307,0.886118644023605
3,14,83819010,34308000,0.640789121752295
2,7,224703251,107938656,0.872890059358599
7,5,54722444,56894072,0.789652343010943
12,14,3453780,35871045,0.642884013400929
9,21,8583129,43345052,0.96858093372293
20,12,39906267,131574511,0.654101210490682
1,20,23123536,25837762,0.611914652725798
20,6,5904124,15019144,0.700262289201334
7,6,57297055,3645682,0.653382273707288
9,6,138562493,22633655,0.743033124398289
18,19,77721852,36054220,0.764424177575408
19,7,11024104,148063561,0.667790226783479
22,13,21747395,108997923,0.687394606913084
21,22,35024874,27539100,0.815249465373807
11,7,8035953,156788292,0.698778337405165
5,8,16866719,26513158,0.702869521415276
6,22,150921813,16860190,0.636829746655032
8,13,67589251,73387672,0.735306894785229
16,10,12427570,134697739,0.724182006077468
17,14,74004339,50140643,0.855561022280515
22,21,46713844,25063167,0.81174460631929
4,6,4465485,155278445,0.675277787376152
8,16,20043169,3993961,0.752862703181061
9,1,131507935,228033383,0.629105981717465
18,13,61063177,59819719,0.687053681682522
1,10,33580251,17653453,0.870306200778572
2,8,170921673,58602674,0.785754923644253
14,21,75462940,31851894,0.764472556525771
13,1,26137113,31627092,0.634945383199231
9,20,16069701,32850957,0.926892762697073
7,12,66766291,32575717,0.905877195928445
3,17,184698805,21902653,0.791979889771923
1,10,165365646,119437281,0.80636085983573
18,4,76441256,40091831,0.624994084507368
8,12,141690579,110874944,0.785446560237717
19,21,4825973,34485087,0.905067524992228
5,8,102708260,121981083,0.802776762628792
12,3,113164397,161438277,0.929173249050343
10,22,134795876,22131387,0.926470975852656
15,17,25924774,71535980,0.647335284140798
10,12,28978791,79667325,0.691476414665675
8,5,6197195,13253483,0.67198245350597
6,21,160012163,31421146,0.635821651866055
17,7,2488231,152199212,0.836503603674791
13,8,45812720,38316118,0.816044869701026
18,11,77000211,42380969,0.763346516187762
13,16,21387559,15887587,0.965748240948741
3,10,50455059,6941032,0.979648201823936
2,17,42721134,19037265,0.612579596822203
10,4,131541049,72609611,0.960609040479569
8,4,872813,2554810,0.869838119870359
7,15,5183860,79614391,0.813363697485471
14,21,97874851,46495806,0.886525457409503
18,7,76608510,127850401,0.601042218645576
22,2,34061656,88915794,0.681437431798921
7,15,145709204,65338355,0.859684669099077
18,14,45193642,33303515,0.644564161890142
19,6,15280591,167018754,0.876717989867324
